code|name|date|stage|price|ema5|ema12|ema20|ema26|ema40|macd|macd_5_20|macd_5_40|macd_20_40|signal|signal_5_20|signal_5_40|signal_20_40
NVDA|NVIDIA Corporation|2022-11-07|0.0|142.90330505371094|138.3875188973629343017234693|133.7954056254725031971055935|130.3224846469610047642603770|128.5545940821839847081619593|125.9410765581596323152191054|5.2408115432885184889436342|8.0650342504019295374630923|12.4464423392033019865043639|4.3814080888013724490412716|3.842379264059107390933739558|6.206069796828076165746715222|9.262920136979479233343186899|3.056850340151403067596471678
NVDA|NVIDIA Corporation|2022-11-08|0.0|145.91107177734375|140.8953698573565395344823129|135.6593542642219257821662714|131.8071119927117424057593887|129.8402590966402636186684808|126.9152226664125161047206125|5.8190951675816621634977906|9.0882578646447971287229242|13.9801471909440234297617004|4.8918893262992263010387762|4.237722444763618345446549766|6.782507410391420358341957018|10.2063655477723880726268896|3.423858137380967714284932582
NVDA|NVIDIA Corporation|2022-11-09|0.0|137.6572265625|139.8159887590710263563215419|135.9667192331877833541406912|132.3642657612630050337823040|130.4192937237409848321004452|127.4392228564655640996122900|5.5474255094467985220402460|7.4517229978080213225392379|12.3767659026054622567092519|4.9250429047974409341700140|4.499663057700254380765289013|6.916350527874740551181413194|10.64044561873900290944336206|3.724095090864262358261948866
NVDA|NVIDIA Corporation|2022-11-10|0.0|157.3824920654297|145.6714898611905842375476946|139.2614535150711551458113541|134.7469539807074521734220846|132.4165676749771859556485604|128.8998701349516195093873002|6.8448858400939691901627937|10.9245358804831320641256100|16.7716197262389647281603944|5.8470838457558326640347844|4.96870761417899734264478995|7.717987598396418853770252555|11.86668044023899527318676853|4.148692841842576419416515973
NVDA|NVIDIA Corporation|2022-11-11|0.0|163.148193359375|151.4970576939187228250317964|142.9363365680409774310711458|137.4518339215329329188104575|134.6929843923399869959708893|130.5705200483381258747830417|8.2433521757009904351002565|14.0452237723857899062213389|20.9265376455805969502487547|6.8813138731948070440274158|5.62363652648339596113588326|8.983434833194293064260469824|13.67865188130731560859916576|4.695217048113022544338695938
NVDA|NVIDIA Corporation|2022-11-14|0.0|162.82843017578125|155.2741818545395652166878643|145.9966586615394809032140465|139.8686526124137250217808901|136.7770914874097101814545271|132.1440766399207172955253323|9.2195671741297707217595194|15.4055292421258401949069742|23.1301052146188479211625320|7.7245759724930077262555578|6.342822656012670913260610488|10.2678537149806024903897707|15.56894254796962207111183901|5.30108883298901958072206831
NVDA|NVIDIA Corporation|2022-11-15|0.0|166.53567504882812|159.0280129193024168111252429|149.1565073365069638411811163|142.4083690349293816863731863|138.9814310104777405383838214|133.8217155866966881591582429|10.1750763260292233027972949|16.6196438843730351247520566|25.2062973326057286519670000|8.5866534482326935272149434|7.10927339001598139116794737|11.53821174885908901726222788|17.49641350489684338728287121|5.958201756037754370020643328
NVDA|NVIDIA Corporation|2022-11-16|0.0|158.98130798339844|159.0124446073344245407501619|150.6680151283364217117686368|143.9867441728788158114805019|140.4629033788422367947998346|135.049012776779700444077353|10.2051117494941849169688022|15.0257004344556087292696600|23.9634318305547240966728089|8.9377313960991153674031489|7.728441061911622096328118336|12.2357094859783929596637143|18.78981717002841952916085875|6.554107684050026569497144442
NVDA|NVIDIA Corporation|2022-11-17|0.0|156.6530303955078|158.2259732033922163605001079|151.5887867079012491407273081|145.1930571464625285913395017|141.6621720467433896248146617|136.1028672947664370077808968|9.9266146611578595159126464|13.0329160569296877691606062|22.1231059086257793527192111|9.0901898516960915835586049|8.168075781760869580245023949|12.39515080016865192156309268|19.45647491774789149387252922|7.061324117579239572309436534
NVDA|NVIDIA Corporation|2022-11-18|0.0|153.9750213623047|156.8089892563630442403334053|151.9558997316556261960000299|146.0294346908284496778785968|142.5742349590071903933469090|136.9746796883048888610598774|9.3816647726484358026531209|10.7795545655345945624548085|19.8343095680581553792735279|9.0547550025235608168187194|8.410793579938382824726643339|12.07203155324184044974143584|19.53204184780994427095272896|7.460010294568103821211293107
NVDA|NVIDIA Corporation|2022-11-21|0.0|153.05572509765625|155.5579012034607794935556035|152.1251036341172606273846407|146.6986052057644306609377780|143.3506416359441577716175083|137.7591209277854430629593956|8.7744619981731028557671324|8.8592959976963488326178255|17.7987802756753364305962079|8.9394842779789875979783824|8.483527263585326830934741151|11.42948444213274212631671377|19.18538953338302270288142475|7.755905091250280576564710966
NVDA|NVIDIA Corporation|2022-11-22|0.0|160.26036071777344|157.1253877082316663290370690|153.3766816469874420693254652|147.9902009688129077408484658|144.603213419783363862608804|138.8567423809555892550101568|8.7734682272040782067166612|9.1351867394187585881886032|18.2686453272760770740269122|9.1334585878573184858383090|8.541515456309077106091125161|10.97062490158994541869109166|19.00204069216163357711052224|8.031415790571688158419430573
NVDA|NVIDIA Corporation|2022-11-23|0.0|165.0667724609375|159.7725159591336108860247127|155.1751571568259125201984705|149.6165411109200117655295643|146.1190326080170035764896333|140.1352804336376336815950272|9.0561245488089089437088372|10.1559748482135991204951484|19.6372355254959772044296855|9.4812606772823780839345371|8.644437274809043473614667569|10.80769489091467615905190301|19.12907965882850230257435489|8.321384767913826143522451878
NVDA|NVIDIA Corporation|2022-11-25|0.0|162.57861328125|160.7078817331724072573498085|156.3141504067373105940140905|150.8510241747609630259553201|147.3382608060342625708237345|141.2300771579114076483464893|8.9758896007030480231903560|9.8568575584114442313944884|19.4778045752609996090033192|9.6209470168495553776088308|8.710727739987844383529805255|10.61752742441402977352042009|19.19882464211500176386014775|8.581297217700971990339727662
NVDA|NVIDIA Corporation|2022-11-28|0.0|158.15191650390625|159.8558933234170215048998723|156.5968836524556089641657689|151.5463472537271808330071944|148.1392723392099653433553097|142.0555327357648145923295874|8.4576113132456436208104592|8.3095460696898406718926779|17.8003605876522069125702849|9.4908145179623662406776070|8.660104454639404230985936044|10.15593115346919195319487165|18.91913183122244279360217518|8.76320067775325084040730353
NVDA|NVIDIA Corporation|2022-11-29|0.0|156.27333068847656|158.6617057784368676699332482|156.5471062733819091235248814|151.9965361522747407536731759|148.7417951798963797623660275|142.7490838554092899780696075|7.8053110934855293611588539|6.6651696261621269162600723|15.9126219230275776918636407|9.2474522968654507756035684|8.489145782408629257020519615|9.45777884800777894580791178|18.31782984958346977325446828|8.860051001575690827446556504
NVDA|NVIDIA Corporation|2022-11-30|0.0|169.14700317382812|162.1568049102339517799554988|158.4855519503736338737518227|153.6299139638512530628471591|150.2532920683357679281166921|144.0367872367955743693832852|8.2322598820378659456351306|8.5268909463826987171083397|18.1200176734383774105722136|9.5931267270556786934638739|8.437768602334476594743441812|9.271601267682762900067997364|18.27826741435445130071801734|9.006666146671688400650019983
NVDA|NVIDIA Corporation|2022-12-01|0.0|171.26597595214844|165.1931952575387811866369992|160.4517710275697578931746192|155.3095389151176518187664773|151.8097871708404103038117519|145.3650403448615678147792225|8.6419838567293475893628673|9.8836563424211293678705219|19.8281549126772133718577767|9.9444985702560840039872548|8.47861165321345079366732691|9.394012282630436193628502271|18.58824491401900371494596921|9.194232631388567521317466946
NVDA|NVIDIA Corporation|2022-12-02|0.0|168.67723083496094|166.3545404500128341244246661|161.7172263825530166788400624|156.5826524312932030741220509|153.0592274422567458368627333|146.5022203687688542628387726|8.6579989402962708419773291|9.7718880187196310503026152|19.8523200812439798615858935|10.0804320625243488112832783|8.514489110630014803329327348|9.469587429848275164963324857|18.84105994746399894427395407|9.371472517615723779310629217
NVDA|NVIDIA Corporation|2022-12-05|0.0|166.01853942871094|166.2425401095788694162831107|162.3789668511926971897877451|157.4813083358091780194437603|154.0191764782903898489469753|147.4542359326684682012368812|8.3597903729023073408407698|8.7612317737696913968393504|18.7883041769104012150462295|10.0270724031407098182068791|8.483549363084473310831615838|9.327916298632558411338529966|18.83050879335327939842840916|9.502592494720720987089879194
NVDA|NVIDIA Corporation|2022-12-06|0.0|159.79159545898438|164.0922252260473729441887405|161.9809097139298791605896305|157.701335680873482969972926|154.446763069452907637913866|148.0560583485863175572741065|7.5341466444769715226757645|6.3908895451738899742158145|16.0361668774610553869146340|9.6452773322871654126988195|8.29366881936297295320044557|8.740510947940824723913986873|18.27164041017483459612565413|9.531129462234009872211667255
NVDA|NVIDIA Corporation|2022-12-07|0.0|161.12094116210938|163.1017972047347086294591603|161.8486068598036485204989182|158.0270123933721398299755045|154.9411466318719055906609870|148.6933697053435401154558574|6.9074602279317429298379312|5.0747848113625687994836558|14.4084274993911685140033029|9.3336426880285997145196471|8.016427101076726948527942696|8.007365720625173539027920658|17.49899782801810137970118388|9.491632107392927840673263224
NVDA|NVIDIA Corporation|2022-12-08|0.0|171.60580444335938|165.9364662842762657529727735|163.3497141803506841327298538|159.3202306838471150842635517|156.1755657290191259172786917|149.8110494486613859634824010|7.1741484513315582154511621|6.6162356004291506687092218|16.1254168356148797894903725|9.5091812351857291207811507|7.847971371127693201912586577|7.729139696585968964964180886|17.2242816295374570616590216|9.495141932951488096694840719
NVDA|NVIDIA Corporation|2022-12-09|0.0|169.92660522460938|167.2665125977206371686485157|164.3615435717750988815406455|160.3303615924911403143336896|157.1941612472109965900728627|150.7922960718783612823369180|7.1673823245641022914677828|6.9361510052294968543148261|16.4742165258422758863115977|9.5380655206127790319967716|7.711853561814975019823625822|7.570541958314674542834309929|17.07426860879842082658953682|9.503726650483746283755226895
NVDA|NVIDIA Corporation|2022-12-12|0.0|175.26400756835938|169.9323442546002181124323438|166.0388457250957575151497769|161.7526135901928774272542906|158.5326683821108768426600581|151.9860380960969475612473122|7.5061773429848806724897188|8.1797306644073406851780532|17.9463061585032705511850316|9.7665754940959298660069784|7.670718318048956150356844418|7.692379699533207771303058583|17.24867611873939077150863578|9.556296419206183000205577196
NVDA|NVIDIA Corporation|2022-12-13|0.0|180.63136291503906|173.4986838080798320749548958|168.2838483697024194358959651|163.5505897163687043389443581|160.1696087178833348543148686|153.3833710140941237777718336|8.1142396518190845815810965|9.9480940917111277360105377|20.1153127939857082971830622|10.1672187022745805611725245|7.759422584802981836601694834|8.143522577968791764244554406|17.82200345378865427664352106|9.678480875819862512398966657
NVDA|NVIDIA Corporation|2022-12-14|0.0|176.65335083007812|174.5502394820792613833032638|169.5714641328371425996042782|164.7984717271981724971401335|161.3906266521199856058471006|154.5184919807274894471488173|8.1808374807171569937571776|9.7517677548810888861631303|20.0317475013517719361544465|10.2799797464706830499913162|7.843705563985816868032791387|8.465171613351251188628269585|18.26395226330127780854570615|9.798780649950026619917436566
NVDA|NVIDIA Corporation|2022-12-15|0.0|169.4368896484375|172.8457895375320075888688425|169.5507603660064283535113123|165.2402258149352513069363112|161.9866461333286903757843524|155.2462186962255387424098506|7.5641142326777379777269599|7.6055637225967562819325313|17.5995708413064688464589919|9.9940071187097125645264606|7.78778729772420108997162509|8.293250035200352207289121928|18.1310759789023160161283633|9.837825943701963808839241373
NVDA|NVIDIA Corporation|2022-12-16|0.0|165.6287384033203|170.440105826128105059245895|168.9473723717470239914326488|165.2772270138290654681804720|162.2564307459206614590595856|155.7526830721813807549752237|6.6909416258263625323730632|5.1628788122990395910654230|14.6874227539467243042706713|9.5245439416476847132052483|7.568418163344633378451912712|7.667175790620089684044382142|17.4423453339111976737568249|9.775169543291107989712442758
NVDA|NVIDIA Corporation|2022-12-19|0.0|162.46029663085938|167.780169427705196706163930|167.9493607193027710696737798|165.0089479297367144712109032|162.2715319225827887583885052|156.0798837335803075474154567|5.6778287967199823112852746|2.7712214979684822349530268|11.7002856941248891587484733|8.9290641961564069237954465|7.19030029001970316501858509|6.687984932089768194226111074|16.29393340595393597075515458|9.605948473864167776529043506
NVDA|NVIDIA Corporation|2022-12-20|0.0|160.77113342285156|165.4438240927539844707759533|166.8450180583102770589547368|164.6053465481286045215717696|162.1603912929730681096189863|156.3087251818374418133951905|4.6846267653372089493357505|0.8384775446253799492041837|9.1350989109165426573807628|8.2966213662911627081765791|6.689165585083204321882018172|5.518083454596890545221725599|14.86216650694645730808027622|9.344083052349566762858550625
NVDA|NVIDIA Corporation|2022-12-21|0.0|164.9290771484375|165.2722417779818229805173022|166.5502579183298498191155465|164.6361780338723088528506487|162.3654791341185815829805429|156.7292301558179324566442056|4.1847787842112682361350036|0.6360637441095141276666535|8.5430116221638905238730966|7.9069478780543763962064431|6.188288224908817104732615258|4.541679512499415261710711179|13.5983355299899439512388403|9.05665601749052868952812912
NVDA|NVIDIA Corporation|2022-12-22|0.0|153.3147735595703|161.2864190385113153203448681|164.5140295554437652315593086|163.5579490363197365811505869|161.6950564989668570212782804|156.5626712974643894099786346|2.8189730564769082102810282|-2.2715299978084212608057188|4.7237477410469259103662335|6.9952777388553471711719523|5.514425191222435325842297846|3.179037610437847957207425183|11.82341797220134034306431894|8.644380361763492385856893756
NVDA|NVIDIA Corporation|2022-12-23|0.0|151.9854278564453|158.1860886444893102135632454|162.5865523709824628882424919|162.4558041620459807162791024|160.9758247476689639085910004|156.3393911296097996826626036|1.6107276233134989796514915|-4.2697155175566705027158570|1.8466975148795105309006418|6.1164130324361810336164988|4.733685677640648056604136577|1.689286984838944265222768746|9.828073880736974380631583512|8.138786895898030115408814765
NVDA|NVIDIA Corporation|2022-12-27|0.0|141.14077758789062|152.5043182922897468090421636|159.287202404352948597743647|160.4258016311740416004429974|159.5065619950927902857324078|155.5979953470869128688741839|-0.2193595907398416879887608|-7.9214833388842947914008338|-3.0936770547971660598320203|4.8278062840871287315688135|3.743076623964550107685557102|-0.232867079905703546101951763|7.24372369363014629253886275|7.476590773535849838640814512
NVDA|NVIDIA Corporation|2022-12-28|0.0|140.29116821289062|148.4332682658233712060281091|156.3647356056664365057830859|158.5082174960994300194484262|158.0831994927074443386411183|154.8513208527358741923437359|-1.7184638870410078328580324|-10.0749492302760588134203171|-6.4180525869125029863156268|3.6568966433635558271046903|2.650768521763438519576839202|-2.20128350997977459956562483|4.51136843752161643676796484|6.71265194750139103633358967
NVDA|NVIDIA Corporation|2022-12-29|0.0|145.95838928222656|147.6083086046244341373520727|154.7637592482141478125856881|157.3129957614448709699771475|157.1850654030421936468899244|154.4175193127110295975952610|-2.4213061548280458343042363|-9.7046871568204368326250748|-6.8092107080865954602431883|2.8954764487338413723818865|1.636353586445141648800624102|-3.701964239347907046177514824|2.247252608399974057365734212|5.949216847747881103543249036
NVDA|NVIDIA Corporation|2022-12-30|0.0|146.06832885742188|147.0949820222235827582347151|153.4260007265537989183417361|156.2420751039188718299793239|156.3616034366999481915647448|154.0102417295261930318589068|-2.9356027101461492732230087|-9.1470930816952890717446088|-6.9152597073026102736241917|2.2318333743926787981204171|0.721962327126883464395897542|-4.790990007817383451290933619|0.41475014525945719116774903|5.205740153076840642458682649
NVDA|NVIDIA Corporation|2023-01-03|0.0|143.0797882080078|145.7565840841516551721564767|151.8342757237005683155199305|154.9885239709749602271241502|155.3777652716116409181155044|153.4770488748179787376218870|-3.5434895479110726025955739|-9.2319398868233050549676735|-7.7204647906663235654654103|1.5114750961569814895022632|-0.1311280478807077490023967464|-5.679179983618567772026281595|-1.212292841925698960158882836|4.466887141692868811867398759
NVDA|NVIDIA Corporation|2023-01-04|0.0|147.41769409179688|146.3102874200333967814376511|151.1548016264846162669784028|154.2674925539103811578742311|154.7881303694031401093662078|153.1814705927193885552988681|-3.6333287429185238423878050|-7.9572051338769843764365800|-6.8711831726859917738612170|1.0860219611909926025753630|-0.8315681868882709676794783971|-6.134785013670251092908341276|-2.344070908077757522899349669|3.790714105592493570008991607
NVDA|NVIDIA Corporation|2023-01-05|0.0|142.5800323486328|145.0668690628998645209584341|149.8356063529689522259048024|153.1544011057887067618862091|153.8838268123090408420057480|152.6643272637395549672355087|-4.0482204593400886161009456|-8.0875320428888422409277750|-7.5974582008396904462770746|0.4900738420491517946507004|-1.474898641378634497363771838|-6.525334419513969322512228021|-3.394748366630144107574894655|3.130586052883825214937333366
NVDA|NVIDIA Corporation|2023-01-06|0.0|148.5171356201172|146.2169579153056430139722894|149.6327647017609903449963712|152.7127567738199918321827606|153.4862941314059415203756926|152.4620252323433425298093863|-3.8535294296449511753793214|-6.4957988585143488182104712|-6.2450673170376995158370969|0.2507315414766493023733743|-1.95062479903189783296688175|-6.519427307314045221651876657|-3.964812156711655189227335104|2.554615150602390032424541553
NVDA|NVIDIA Corporation|2023-01-09|0.0|156.20335388183594|149.5457565708157420093148596|150.6436245756186749073046218|153.0451945936310345148320215|153.6875578166229784447923080|152.6445290689039570405503919|-3.0439332410043035374876862|-3.4994380228152925055171619|-3.0987724980882150312355323|0.4006655247270774742816296|-2.16928648742637897387104264|-5.915429450414294678424933706|-3.791604224986967157628974543|2.123825225427327520795959162
NVDA|NVIDIA Corporation|2023-01-10|0.0|159.01197814941406|152.7011637636818480062099064|151.9310635869718110754116031|153.6134596941817988467527813|154.0819593227556511525854704|152.9551363411239620629625679|-2.1508957357838400771738673|-0.9122959304999508405428749|-0.2539725774421140567526615|0.6583233530578367837902134|-2.165608337097871194531607572|-4.914802746431425910848521945|-3.084077895477996537453711934|1.83072485095342937339481001
NVDA|NVIDIA Corporation|2023-01-11|0.0|159.9315185546875|155.1112820273503986708066043|153.1619028127742247561175103|154.2151795856585322899191831|154.5152600066024547709124726|153.2954476686148663525741500|-1.3533571938282300147949623|0.8961024416918663808874212|1.8158343587355323182324543|0.9197319170436659373450331|-2.003158108443942958584278518|-3.752621708806767452501333316|-2.104095444635290766316478687|1.648526264171476686184854628
NVDA|NVIDIA Corporation|2023-01-12|0.0|165.02902221679688|158.4171954238325591138710695|154.9876134903161717167148164|155.2450693600526606432602133|155.2940572073575973804745117|153.8678171587700865304973622|-0.3064437170414256637596953|3.1721260637798984706108562|4.5493782650624725833737073|1.3772522012825741127628511|-1.663815230163439499619361874|-2.367672154289434267878895413|-0.77340070269573809637844149|1.594271451593696171500453922
NVDA|NVIDIA Corporation|2023-01-13|0.0|168.90713500976562|161.9138419524769127425807130|157.1290783394622406833740754|156.5462184695491329629497168|156.3024333408693027596986219|154.6014424197942588948633445|0.8266449985929379236754535|5.3676234829277797796309962|7.3123995326826538477173685|1.9447760497548740680863723|-1.165723184412164014960398799|-0.82061302684599145837691709|0.843759344379940292440720508|1.664372371225931750817637598
NVDA|NVIDIA Corporation|2023-01-17|0.0|176.9331817626953|166.920288555883041828387142|160.1758634814980959628549868|158.4878340212773393474306961|157.8306369276712284812024277|155.6907955584723584609675716|2.3452265538268674816525591|8.4324545346057024809564459|11.2294929974106833674195704|2.7970384628049808864631245|-0.4635332367643577156378072192|1.030000485444347329489755508|2.920906074986088907436490486|1.890905589541741577946734978
NVDA|NVIDIA Corporation|2023-01-18|0.0|173.68479919433594|169.1751254353673412189247613|162.2541612834731488916465273|159.9351640377591108381515822|159.0050193177945404455578034|156.5685518333925331701886657|3.2491419656786084460887239|9.2399613976082303807731791|12.6065736019748080487360956|3.3666122043665776679629165|0.2790018037242355167074990046|2.671992667877123939746440226|4.858039580383832735696411509|2.186046912506708795949971282
NVDA|NVIDIA Corporation|2023-01-19|0.0|167.56777954101562|168.6393434705834341459498408|163.0716410154027598313932154|160.6620797999740164726133363|159.639297852847953745886855|157.1050995264473178935940966|3.4323431625548060855063604|7.9772636706094176733365045|11.5342439441361162523557442|3.5569802735266985790192397|0.9096700754903496304672712837|3.733046868423582686464453081|6.193280453134289439028278047|2.460233584710706752563824966
NVDA|NVIDIA Corporation|2023-01-20|0.0|178.30252075195312|171.8604025643733294306332272|165.4148532825643537034865668|162.3421217954005977609358757|161.0217588083372253202656065|158.1391200740329667768334090|4.3930944742271283832209603|9.5182807689727316696973515|13.7212824903403626537998182|4.2030017213676309841024667|1.606354955237705381018009087|4.890093648533412483111032765|7.698880860575504081982586078|2.808787212042091598871553313
NVDA|NVIDIA Corporation|2023-01-23|0.0|191.8358917236328|178.5188989507931529537554848|169.4796284273441146721809412|165.1510522647560455932276970|163.3042871724331938150607467|159.7828650325500318121098281|6.1753412549109208571201945|13.3678466860371073605277878|18.7360339182431211416456567|5.3681872322060137811178689|2.52015221517234847623844617|6.585644256034151458594383772|9.906311472109027493915200202|3.32066721607487603532081643
NVDA|NVIDIA Corporation|2023-01-24|0.0|192.55552673339844|183.1977748783282486358369898|173.0297666282755493379992579|167.7610022141505593462536306|165.4710456584306194583895803|161.3815314569816614798117877|7.5587209698449298796096776|15.4367726641776892895833592|21.8162434213465871560252021|6.3794707571688978664418429|3.527865966106864756912692456|8.355869937662859024792178858|12.28829786195653942633720058|3.932427924293680401545021724
NVDA|NVIDIA Corporation|2023-01-25|0.0|193.13523864746094|186.5102628013724790905579932|176.122916169688686362922449|170.1775961601801194085151896|167.5202451390995320911014633|162.9304927833465043344551151|8.6026710305891542718209857|16.3326666411923596820428036|23.5797700180259747561028781|7.2471033768336150740600745|4.542826979003322659894351105|9.951229278368759156242303806|14.54659229317042649229033608|4.595363014801667336048032279
NVDA|NVIDIA Corporation|2023-01-26|0.0|197.9228973388672|190.3144743138707193937053288|179.4767594264853807686266876|172.8200057962455556553232668|169.7722934501934334176865401|164.6374393470304407083841339|9.7044659762919473509401475|17.4944685176251637383820620|25.6770349668402786853211949|8.1825664492151149469391329|5.575154778461047598103510384|11.45987712622004007267025544|16.77268082790439693089650784|5.312803701684356858226252403
NVDA|NVIDIA Corporation|2023-01-27|0.0|203.5501251220703|194.7263579166039129291368858|183.180354148883060650376428|175.7466838272764836881496223|172.2743550555176457571171667|166.5356191409348240884629566|10.9059990933654148932592613|18.9796740893274292409872635|28.1907387756690888406739292|9.2110646863416595996866657|6.641323641441921057134660567|12.96383651884151790633365705|19.05629241745733531285199211|6.092455898615817406518335062
NVDA|NVIDIA Corporation|2023-01-30|0.0|191.52603149414062|193.6595824424494819527579238|184.4643045096919159349339006|177.2494788431683061940401345|173.7004051620823105158492284|167.7546636459692531573184221|10.7638993476096054190846722|16.4101035992811757587177893|25.9049187964802287954395017|9.4948151971990530367217124|7.465838782675457929524662894|13.6530899349294494768104835|20.42601769326191400936949403|6.77292775833246453255901053
NVDA|NVIDIA Corporation|2023-01-31|0.0|195.274169921875|194.1977782689246546351719492|186.1273607269508519449440698|178.966116088759419889845836|175.2984618109558430702307670|169.0970785862573383691565479|10.8288989159950088747133028|15.2316621801652347453261132|25.1006996826673162660154013|9.8690375025020815206892881|8.138450809339368118562390875|13.96880438397660653051360944|21.36095409114299446069867548|7.392149707166387930185066044
