Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,102.19999694824219,102.33999633789062,100.83999633789062,101.45999908447266,96.77202606201172,25313200
2023-01-04,103.22000122070312,103.4800033569336,102.20999908447266,102.8499984741211,98.09781646728516,21678200
2023-01-05,101.87000274658203,103.29000091552734,101.77999877929688,103.27999877929688,98.50794982910156,14771100
2023-01-06,102.69999694824219,105.30000305175781,102.63999938964844,105.18000030517578,100.32015991210938,27473700
2023-01-09,104.41000366210938,105.93000030517578,104.2699966430664,105.73999786376953,100.85430145263672,21472200
2023-01-10,104.52999877929688,104.81999969482422,103.5,103.98999786376953,99.1851577758789,20545200
2023-01-11,104.97000122070312,105.72000122070312,104.69999694824219,105.68000030517578,100.79706573486328,18794000
2023-01-12,105.81999969482422,107.80999755859375,104.55999755859375,107.76000213623047,102.78095245361328,32029600
2023-01-13,107.0999984741211,107.80000305175781,106.37999725341797,106.75,101.817626953125,17750800
2023-01-17,105.66999816894531,106.66000366210938,105.6500015258789,106.05999755859375,101.15946960449219,13911700
2023-01-18,108.45999908447266,108.7699966430664,107.12000274658203,108.62999725341797,103.61074829101562,35497200
2023-01-19,108.0999984741211,108.37000274658203,107.44000244140625,107.94999694824219,102.96217346191406,17194700
2023-01-20,106.95999908447266,107.23999786376953,106.11000061035156,106.19999694824219,101.29302215576172,22754100
2023-01-23,105.56999969482422,106.19999694824219,105.48999786376953,105.69999694824219,100.81612396240234,12961500
2023-01-24,106.12000274658203,107.44999694824219,105.38999938964844,107.22000122070312,102.26589965820312,16417200
2023-01-25,107.37000274658203,107.91000366210938,106.63999938964844,107.4800033569336,102.5138931274414,11906500
2023-01-26,107.13999938964844,107.6500015258789,106.48999786376953,106.9800033569336,102.0370101928711,15549400
2023-01-27,106.19000244140625,106.95999908447266,106.11000061035156,106.70999908447266,101.77945709228516,11845500
2023-01-30,106.45999908447266,107.16000366210938,106.19000244140625,106.31999969482422,101.40750122070312,11459700
2023-01-31,106.9800033569336,107.27999877929688,105.87000274658203,107.16999816894531,102.21820831298828,13705300
2023-02-01,107.55000305175781,108.58999633789062,106.41999816894531,108.18000030517578,103.44696807861328,25305800
2023-02-02,108.91999816894531,109.3499984741211,108.08999633789062,108.31999969482422,103.58087158203125,19548400
2023-02-03,106.7699966430664,107.11000061035156,106.08000183105469,106.69999694824219,102.03173828125,20619500
2023-02-06,105.75,106.30999755859375,105.68000030517578,105.91000366210938,101.27631378173828,15182400
2023-02-07,105.33000183105469,106.2300033569336,105.0,105.05999755859375,100.4635009765625,18290300
2023-02-08,105.04000091552734,105.58000183105469,104.38999938964844,105.55999755859375,100.94161224365234,13530700
2023-02-09,106.47000122070312,106.62000274658203,104.38999938964844,104.55999755859375,99.98536682128906,20469900
2023-02-10,104.4000015258789,104.44000244140625,103.12000274658203,103.38999938964844,98.8665542602539,16598300
2023-02-13,103.70999908447266,104.41999816894531,103.58000183105469,104.26000213623047,99.6985092163086,13134300
2023-02-14,104.19999694824219,104.83000183105469,103.13999938964844,104.0199966430664,99.468994140625,15440300
2023-02-15,103.55000305175781,103.94999694824219,102.5,103.05000305175781,98.54143524169922,15246900
2023-02-16,102.06999969482422,102.22000122070312,101.33000183105469,101.58999633789062,97.14530181884766,19267300
2023-02-17,101.0999984741211,102.37999725341797,100.97000122070312,102.37999725341797,97.9007568359375,19560900
2023-02-21,101.01000213623047,101.19999694824219,100.27999877929688,100.38999938964844,95.99781799316406,22728000
2023-02-22,100.98999786376953,101.69000244140625,100.94999694824219,101.30999755859375,96.87755584716797,15165400
2023-02-23,101.54000091552734,102.58999633789062,101.47000122070312,102.30000305175781,97.82425689697266,15829100
2023-02-24,101.44000244140625,101.80000305175781,100.55999755859375,100.97000122070312,96.55245208740234,21403600
2023-02-27,101.29000091552734,101.69999694824219,100.91000366210938,101.25,96.82018280029297,14209200
2023-02-28,100.56999969482422,101.72000122070312,100.27999877929688,101.70999908447266,97.26007080078125,14955700
2023-03-01,100.81999969482422,101.02999877929688,99.95999908447266,100.37000274658203,96.21517181396484,19000000
2023-03-02,99.05999755859375,99.6500015258789,98.87999725341797,99.4800033569336,95.36202239990234,23763600
2023-03-03,100.93000030517578,101.9000015258789,100.56999969482422,101.88999938964844,97.6722640991211,30877300
2023-03-06,102.22000122070312,102.33999633789062,100.98999786376953,101.0999984741211,96.91495513916016,16631900
2023-03-07,101.45999908447266,102.37000274658203,100.87999725341797,101.72000122070312,97.5093002319336,23096500
2023-03-08,102.4000015258789,102.97000122070312,101.41999816894531,101.81999969482422,97.60514831542969,20252400
2023-03-09,101.55000305175781,102.5199966430664,101.33000183105469,102.06999969482422,97.8448257446289,21550400
2023-03-10,104.02999877929688,105.69000244140625,104.0,105.58999633789062,101.21910858154297,43921500
2023-03-13,108.19999694824219,109.0999984741211,105.04000091552734,105.83000183105469,101.44918823242188,51502500
2023-03-14,105.13999938964844,105.61000061035156,103.75,104.08999633789062,99.78118896484375,38417800
2023-03-15,106.77999877929688,107.70999908447266,105.3499984741211,106.0999984741211,101.70799255371094,45164100
2023-03-16,107.37999725341797,108.02999877929688,105.04000091552734,105.2699966430664,100.912353515625,43089300
2023-03-17,106.6500015258789,107.7300033569336,106.45999908447266,106.8499984741211,102.42693328857422,38129000
2023-03-20,106.87999725341797,106.95999908447266,105.72000122070312,105.91000366210938,101.52586364746094,24242800
2023-03-21,105.08000183105469,105.41999816894531,104.54000091552734,105.0,100.65351867675781,18934900
2023-03-22,104.66000366210938,106.44999694824219,104.44000244140625,106.4000015258789,101.99555969238281,26388500
2023-03-23,105.36000061035156,106.55000305175781,104.81999969482422,106.4000015258789,101.99555969238281,25475100
2023-03-24,107.08999633789062,107.43000030517578,106.26000213623047,106.8499984741211,102.42693328857422,23652700
2023-03-27,105.05000305175781,105.76000213623047,104.33000183105469,104.33999633789062,100.02084350585938,22224500
2023-03-28,104.23999786376953,104.68000030517578,104.0199966430664,104.52999877929688,100.2029800415039,17794300
2023-03-29,103.69999694824219,104.44999694824219,103.5999984741211,104.31999969482422,100.00166320800781,16804400
2023-03-30,104.45999908447266,105.05000305175781,104.2699966430664,104.80000305175781,100.4618148803711,14315800
2023-03-31,105.3499984741211,106.55999755859375,105.08000183105469,106.37000274658203,101.96683502197266,25396700
2023-04-03,105.87999725341797,107.0999984741211,105.69999694824219,106.5999984741211,102.44637298583984,18234800
2023-04-04,105.77999877929688,107.80000305175781,105.75,107.12999725341797,102.95571899414062,18052400
2023-04-05,107.7699966430664,108.37000274658203,107.41000366210938,108.25,104.03209686279297,23047700
2023-04-06,108.41999816894531,108.87000274658203,108.38999938964844,108.52999877929688,104.30117797851562,16447300
2023-04-10,107.63999938964844,107.76000213623047,106.55999755859375,106.77999877929688,102.61933898925781,19134400
2023-04-11,107.05000305175781,107.08999633789062,106.51000213623047,107.0,102.8307876586914,13971200
2023-04-12,107.05000305175781,107.16999816894531,105.87999725341797,106.88999938964844,102.7250747680664,20563000
2023-04-13,107.05000305175781,107.38999938964844,105.87999725341797,106.05000305175781,101.91781616210938,22079400
2023-04-14,105.38999938964844,105.55000305175781,104.7699966430664,105.08000183105469,100.98560333251953,19801900
2023-04-17,104.41999816894531,104.58999633789062,103.70999908447266,103.83000183105469,99.78430938720703,19528800
2023-04-18,103.80999755859375,104.58999633789062,103.80000305175781,104.19999694824219,100.13987731933594,15922600
2023-04-19,103.91000366210938,104.23999786376953,103.4800033569336,104.0999984741211,100.04377746582031,16093900
2023-04-20,104.83000183105469,105.27999877929688,104.75,104.98999786376953,100.89910125732422,16450100
2023-04-21,105.30000305175781,105.45999908447266,104.2699966430664,104.4000015258789,100.33208465576172,15244700
2023-04-24,104.95999908447266,105.48999786376953,104.83999633789062,105.41000366210938,101.30274200439453,17034300
2023-04-25,106.33000183105469,107.12999725341797,106.27999877929688,106.95999908447266,102.79235076904297,21899900
2023-04-26,106.79000091552734,107.23999786376953,105.66999816894531,105.81999969482422,101.69674682617188,19610400
2023-04-27,105.19999694824219,105.2699966430664,104.61000061035156,104.7699966430664,100.68766784667969,20247600
2023-04-28,106.20999908447266,106.76000213623047,105.86000061035156,106.45999908447266,102.31182098388672,26949000
2023-05-01,105.2699966430664,105.41999816894531,102.83999633789062,103.12999725341797,99.36170959472656,32487300
2023-05-02,104.0,105.69999694824219,103.88999938964844,105.69999694824219,101.83780670166016,30057800
2023-05-03,106.0,106.5999984741211,105.27999877929688,106.29000091552734,102.40625,23656200
2023-05-04,105.22000122070312,106.44999694824219,105.1500015258789,105.23999786376953,101.39459991455078,25110500
2023-05-05,104.3499984741211,104.9000015258789,104.11000061035156,104.88999938964844,101.0573959350586,15090900
2023-05-08,103.5199966430664,103.87000274658203,103.31999969482422,103.41999816894531,99.64110565185547,20587000
2023-05-09,103.5,103.63999938964844,103.0,103.05000305175781,99.28462982177734,19182500
2023-05-10,103.66999816894531,104.23999786376953,103.63999938964844,104.05000305175781,100.24810028076172,22886800
2023-05-11,105.30000305175781,105.5199966430664,104.72000122070312,105.1500015258789,101.30791473388672,19147200
2023-05-12,105.05000305175781,105.25,104.25,104.2699966430664,100.4600601196289,14195900
2023-05-15,103.38999938964844,103.47000122070312,103.12000274658203,103.19000244140625,99.41952514648438,20085300
2023-05-16,102.4000015258789,102.9000015258789,102.11000061035156,102.87999725341797,99.12084197998047,29251700
2023-05-17,103.08000183105469,103.16000366210938,102.3499984741211,102.58000183105469,98.83180236816406,21340900
2023-05-18,102.19999694824219,102.26000213623047,101.75,101.81999969482422,98.09957885742188,25536600
2023-05-19,101.26000213623047,101.86000061035156,100.93000030517578,101.0999984741211,97.40586853027344,29032300
2023-05-22,101.25,101.70999908447266,100.66999816894531,100.73999786376953,97.05905151367188,20131100
2023-05-23,100.43000030517578,101.25,100.27999877929688,101.02999877929688,97.33843231201172,21749500
2023-05-24,101.27999877929688,101.36000061035156,100.52999877929688,100.52999877929688,96.8567123413086,18473400
2023-05-25,100.69999694824219,100.80000305175781,100.02999877929688,100.27999877929688,96.61585235595703,22492800
2023-05-26,100.12000274658203,101.16999816894531,100.0,101.08999633789062,97.39624786376953,17030300
2023-05-30,101.4000015258789,102.23999786376953,101.25,102.0999984741211,98.36933898925781,23125200
2023-05-31,101.98999786376953,103.18000030517578,101.87000274658203,102.98999786376953,99.22682189941406,23787000
2023-06-01,103.27999877929688,103.62999725341797,102.62999725341797,103.12000274658203,99.61614227294922,21040400
2023-06-02,103.0,103.06999969482422,101.94000244140625,101.98999786376953,98.52452087402344,19122100
2023-06-05,101.3499984741211,102.44000244140625,101.20999908447266,101.80000305175781,98.34098052978516,14433200
2023-06-06,101.83999633789062,102.47000122070312,101.38999938964844,102.4000015258789,98.92060089111328,14332100
2023-06-07,102.16999816894531,102.43000030517578,100.77999877929688,100.87999725341797,97.45223236083984,25251100
2023-06-08,100.87000274658203,102.13999938964844,100.80000305175781,102.05999755859375,98.59214782714844,23845100
2023-06-09,101.5999984741211,102.2699966430664,101.33999633789062,101.91999816894531,98.45690155029297,22147400
2023-06-12,102.23999786376953,102.30000305175781,101.12000274658203,102.22000122070312,98.7467269897461,19010300
2023-06-13,102.11000061035156,102.33000183105469,100.97000122070312,101.20999908447266,97.77104187011719,25910800
2023-06-14,101.62999725341797,102.29000091552734,101.45999908447266,102.0199966430664,98.55350494384766,29094200
2023-06-15,103.02999877929688,103.62999725341797,102.5999984741211,103.0,99.50021362304688,25732000
2023-06-16,102.44000244140625,102.83000183105469,102.02999877929688,102.5999984741211,99.11380004882812,16758200
2023-06-20,103.11000061035156,103.66000366210938,103.11000061035156,103.30999755859375,99.7996826171875,17162900
2023-06-21,102.80999755859375,103.6500015258789,102.33999633789062,103.55999755859375,100.04118347167969,19720100
2023-06-22,102.80000305175781,103.25,102.19999694824219,102.30999755859375,98.83365631103516,23630700
2023-06-23,103.83000183105469,103.94999694824219,102.9800033569336,103.33000183105469,99.81900024414062,22896800
2023-06-26,103.62000274658203,103.80000305175781,103.16000366210938,103.44000244140625,99.9252700805664,12894900
2023-06-27,103.58999633789062,103.94999694824219,102.76000213623047,103.16999816894531,99.6644287109375,18105700
2023-06-28,103.41000366210938,103.83999633789062,102.83000183105469,103.61000061035156,100.08948516845703,23826800
2023-06-29,102.16999816894531,102.33999633789062,101.44999694824219,101.73999786376953,98.28300476074219,41091600
2023-06-30,102.05999755859375,103.05999755859375,101.87000274658203,102.94000244140625,99.44225311279297,32018800
2023-07-03,102.83999633789062,103.26000213623047,102.05999755859375,102.08000183105469,98.87850952148438,16011800
2023-07-05,101.88999938964844,102.0,100.73999786376953,101.11000061035156,97.93892669677734,28170300
2023-07-06,100.19999694824219,100.37999725341797,99.47000122070312,99.68000030517578,96.55377197265625,41375700
2023-07-07,99.18000030517578,99.5999984741211,98.98999786376953,99.08000183105469,95.97257995605469,28979600
2023-07-10,98.86000061035156,99.52999877929688,98.8499984741211,99.20999908447266,96.0985107421875,24665200
2023-07-11,99.56999969482422,99.97000122070312,99.29000091552734,99.72000122070312,96.59251403808594,20491100
2023-07-12,100.0999984741211,101.12000274658203,99.7699966430664,100.83000183105469,97.66771697998047,31928000
2023-07-13,101.30999755859375,101.97000122070312,101.02999877929688,101.88999938964844,98.69447326660156,32441500
2023-07-14,101.72000122070312,101.94000244140625,101.23999786376953,101.29000091552734,98.11328125,18566200
2023-07-17,101.2300033569336,101.48999786376953,100.91999816894531,101.33999633789062,98.16168975830078,18822000
2023-07-18,101.80000305175781,102.06999969482422,101.56999969482422,101.80000305175781,98.60728454589844,15412800
2023-07-19,102.0,102.9800033569336,101.7300033569336,102.94999694824219,99.7212142944336,27192500
2023-07-20,102.22000122070312,102.30999755859375,101.27999877929688,101.69999694824219,98.51041412353516,56951200
2023-07-21,102.16000366210938,102.3499984741211,101.62999725341797,101.7300033569336,98.53948974609375,20655700
2023-07-24,101.98999786376953,102.1500015258789,101.30000305175781,101.36000061035156,98.18108367919922,17546700
2023-07-25,100.83000183105469,101.5,100.80000305175781,101.16999816894531,97.9970474243164,17160600
2023-07-26,101.68000030517578,101.69000244140625,100.93000030517578,101.2699966430664,98.09391021728516,19310700
2023-07-27,100.70999908447266,100.93000030517578,98.91000366210938,99.30000305175781,96.18569946289062,44794400
2023-07-28,99.4000015258789,99.86000061035156,99.1500015258789,99.80999755859375,96.6796875,27434000
2023-07-31,99.6500015258789,100.33000183105469,99.62000274658203,100.05000305175781,96.91217803955078,28663800
2023-08-01,98.83999633789062,98.91999816894531,97.9000015258789,98.13999938964844,95.32408142089844,34943400
2023-08-02,97.04000091552734,97.23999786376953,96.41000366210938,97.08999633789062,94.30420684814453,38121300
2023-08-03,95.19000244140625,95.31999969482422,94.54000091552734,94.8499984741211,92.12848663330078,59394800
2023-08-04,95.1500015258789,96.68000030517578,95.12999725341797,96.52999877929688,93.7602767944336,42053300
2023-08-07,96.11000061035156,96.19999694824219,95.5,95.58000183105469,92.83753967285156,35862900
